r0,g0,b0,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r11,g11,b11,r12,g12,b12,r13,g13,b13,r14,g14,b14,r15,g15,b15,r16,g16,b16,r17,g17,b17,r18,g18,b18,r19,g19,b19,r20,g20,b20,r21,g21,b21,r22,g22,b22,r23,g23,b23,r24,g24,b24,r25,g25,b25,r26,g26,b26,r27,g27,b27,r28,g28,b28,r29,g29,b29,r30,g30,b30,r31,g31,b31,r32,g32,b32,r33,g33,b33,r34,g34,b34,r35,g35,b35,r36,g36,b36,r37,g37,b37,r38,g38,b38,r39,g39,b39,r40,g40,b40,r41,g41,b41,r42,g42,b42,r43,g43,b43,r44,g44,b44,r45,g45,b45,r46,g46,b46,r47,g47,b47,r48,g48,b48,r49,g49,b49,r50,g50,b50,r51,g51,b51,r52,g52,b52,r53,g53,b53,r54,g54,b54,r55,g55,b55,r56,g56,b56,r57,g57,b57,r58,g58,b58,r59,g59,b59,r60,g60,b60,r61,g61,b61,r62,g62,b62,r63,g63,b63,r64,g64,b64,r65,g65,b65,r66,g66,b66,r67,g67,b67,r68,g68,b68,r69,g69,b69,r70,g70,b70,r71,g71,b71,r72,g72,b72,r73,g73,b73,r74,g74,b74,r75,g75,b75,r76,g76,b76,r77,g77,b77,r78,g78,b78,r79,g79,b79,r80,g80,b80,cluster
0.142662,0.179674,0.270676,0.11887,0.158107,0.247275,0.127516,0.165465,0.256307,0.150885,0.188675,0.281201,0.160116,0.197685,0.288198,0.136792,0.168688,0.259256,0.191325,0.203227,0.27889,0.32857,0.304547,0.354621,0.351553,0.322204,0.371543,0.142128,0.179085,0.270144,0.118379,0.156974,0.247022,0.126948,0.165085,0.256394,0.152528,0.190158,0.2819,0.163027,0.200779,0.29177,0.137972,0.16918,0.260664,0.207117,0.213862,0.286377,0.333274,0.307651,0.356138,0.350333,0.321633,0.370385,0.140857,0.178055,0.269395,0.117741,0.155977,0.246818,0.126247,0.164559,0.256379,0.153439,0.191329,0.282606,0.165709,0.202983,0.294581,0.139665,0.169784,0.262188,0.223286,0.224783,0.294476,0.336191,0.309681,0.358331,0.348585,0.321378,0.371362,0.140951,0.178031,0.269485,0.117158,0.155228,0.246619,0.12527,0.163848,0.256174,0.15377,0.191827,0.282623,0.165927,0.202408,0.29486,0.139569,0.168985,0.262781,0.239169,0.235661,0.302775,0.339346,0.312174,0.3601,0.347407,0.320763,0.370775,0.139558,0.17736,0.268996,0.115654,0.153518,0.245494,0.124387,0.1633,0.255666,0.153837,0.191876,0.28215,0.16623,0.20238,0.294621,0.139434,0.168673,0.262285,0.252371,0.245384,0.310177,0.341552,0.313621,0.361824,0.346521,0.320285,0.370528,0.137534,0.176174,0.268062,0.113949,0.152675,0.24451,0.123488,0.163036,0.255077,0.152959,0.191321,0.281106,0.165653,0.202024,0.293893,0.13756,0.166527,0.259403,0.263052,0.253113,0.316322,0.344126,0.315364,0.364047,0.345263,0.319325,0.369858,0.135053,0.174329,0.266093,0.112654,0.151972,0.243408,0.122425,0.162877,0.254479,0.151564,0.190449,0.279923,0.163177,0.199765,0.291261,0.133279,0.163268,0.255177,0.27437,0.26127,0.32252,0.347425,0.317762,0.367031,0.346659,0.320838,0.374161,0.133381,0.172261,0.263316,0.112628,0.1518,0.242189,0.122837,0.162776,0.253496,0.151325,0.190037,0.278697,0.16199,0.198353,0.288992,0.134117,0.16376,0.253467,0.286152,0.27101,0.330931,0.35332,0.325661,0.385103,0.352112,0.330054,0.401021,0.131669,0.169819,0.259824,0.11387,0.152201,0.24137,0.124329,0.163204,0.252892,0.152491,0.191147,0.278662,0.160291,0.195548,0.284905,0.136892,0.165614,0.256035,0.299517,0.285618,0.358666,0.36012,0.336537,0.413372,0.356948,0.338645,0.42614,cluster1
0.208156,0.209173,0.236976,0.193903,0.198192,0.225696,0.193985,0.20193,0.231744,0.196712,0.203881,0.231281,0.184996,0.196228,0.223542,0.171484,0.182422,0.2149,0.177839,0.185045,0.220195,0.251742,0.23875,0.26175,0.314046,0.291049,0.314314,0.208335,0.208031,0.233256,0.199106,0.203695,0.230816,0.194304,0.202817,0.231566,0.198556,0.205399,0.232729,0.184677,0.195451,0.221221,0.172024,0.182075,0.213567,0.18188,0.188278,0.221111,0.254129,0.239704,0.261736,0.326759,0.299776,0.32165,0.212362,0.211022,0.23662,0.206452,0.211217,0.238238,0.199954,0.207666,0.234459,0.201378,0.20666,0.234779,0.184085,0.19394,0.219491,0.175479,0.184742,0.214798,0.188936,0.194004,0.224132,0.261802,0.245343,0.264649,0.346389,0.312693,0.331302,0.212074,0.21125,0.237303,0.207189,0.212677,0.240199,0.200601,0.207509,0.233775,0.202814,0.205949,0.234676,0.181099,0.188285,0.214946,0.175271,0.181954,0.212206,0.192981,0.195796,0.226086,0.274039,0.254214,0.272441,0.370344,0.329619,0.344535,0.206769,0.205873,0.234823,0.204617,0.209584,0.236531,0.200685,0.206008,0.232882,0.202891,0.205218,0.23339,0.182988,0.189185,0.215199,0.177519,0.182913,0.212308,0.200926,0.201315,0.229638,0.278955,0.257162,0.276164,0.38232,0.337769,0.351422,0.20192,0.201294,0.230961,0.197597,0.202257,0.228474,0.199439,0.204375,0.230684,0.199718,0.202172,0.230142,0.183454,0.189399,0.215611,0.178294,0.182884,0.212276,0.211232,0.20881,0.236765,0.291512,0.26801,0.28806,0.387558,0.342949,0.357147,0.194611,0.194807,0.223958,0.192622,0.196929,0.221429,0.196915,0.201494,0.227975,0.198686,0.201442,0.228657,0.187004,0.192532,0.218971,0.183491,0.187454,0.218119,0.22646,0.220889,0.248881,0.301845,0.27693,0.297976,0.383193,0.342118,0.357095,0.195144,0.196729,0.226182,0.195113,0.199473,0.223821,0.200893,0.204735,0.230745,0.205568,0.208464,0.235363,0.194254,0.198241,0.226818,0.192014,0.194335,0.227074,0.238215,0.228303,0.256731,0.307538,0.280753,0.30314,0.373072,0.336022,0.354108,0.222257,0.21908,0.243557,0.223205,0.220037,0.240634,0.227126,0.222954,0.245078,0.229084,0.225787,0.249347,0.217819,0.215419,0.24237,0.216141,0.212786,0.244455,0.262098,0.247311,0.275378,0.317032,0.289288,0.311325,0.372702,0.337776,0.357583,cluster1
0.208317,0.21945,0.254224,0.173795,0.186949,0.223125,0.161498,0.176525,0.215458,0.158101,0.180525,0.218807,0.162291,0.191408,0.231002,0.169794,0.200129,0.237507,0.181252,0.208218,0.248172,0.211821,0.23437,0.273946,0.24106,0.263318,0.299209,0.260248,0.264652,0.295033,0.216896,0.228465,0.261897,0.178655,0.193022,0.229405,0.162265,0.18361,0.222029,0.159394,0.185319,0.224345,0.158073,0.186646,0.224587,0.183963,0.209944,0.250086,0.209317,0.231688,0.270453,0.250614,0.267556,0.306668,0.307868,0.308292,0.338086,0.242154,0.248897,0.282606,0.196771,0.21214,0.246312,0.179188,0.199574,0.235263,0.161906,0.187139,0.226553,0.166324,0.192448,0.234634,0.174986,0.200509,0.242752,0.204995,0.229414,0.267964,0.251168,0.268053,0.30864,0.316982,0.31417,0.342662,0.283185,0.287326,0.3179,0.206454,0.221464,0.256031,0.186442,0.205105,0.241214,0.173653,0.197796,0.236372,0.165338,0.191967,0.235315,0.183598,0.207581,0.253026,0.202743,0.226288,0.270112,0.24531,0.262281,0.301766,0.316772,0.312929,0.345781,0.292647,0.293406,0.323195,0.243876,0.253133,0.285477,0.189953,0.206765,0.242354,0.175477,0.196823,0.23459,0.170068,0.1968,0.23869,0.184922,0.207814,0.253517,0.207427,0.228005,0.275004,0.231237,0.24848,0.294856,0.304851,0.300406,0.336348,0.288396,0.285738,0.319587,0.256908,0.261629,0.294126,0.207221,0.21928,0.257247,0.173405,0.193757,0.233178,0.173878,0.199288,0.242321,0.187112,0.208871,0.255117,0.195882,0.214772,0.262568,0.22291,0.238932,0.285756,0.261953,0.25642,0.285624,0.250439,0.246577,0.275835,0.239722,0.239756,0.27104,0.21211,0.218165,0.257676,0.177173,0.193316,0.238551,0.17826,0.199735,0.246448,0.184711,0.205174,0.256055,0.193868,0.210506,0.262487,0.219181,0.233492,0.28297,0.378212,0.370168,0.398144,0.349823,0.344952,0.377229,0.291811,0.290749,0.328248,0.239242,0.242367,0.285967,0.180628,0.191358,0.242021,0.179937,0.196205,0.249427,0.180073,0.197338,0.251177,0.186806,0.200424,0.25408,0.219725,0.229564,0.280523,0.218661,0.209856,0.24324,0.212193,0.207806,0.245319,0.198152,0.19803,0.242069,0.194412,0.197423,0.246458,0.179538,0.188163,0.244847,0.177869,0.193821,0.251889,0.178391,0.194283,0.251471,0.182926,0.195639,0.254079,0.216715,0.224787,0.278177,cluster1
0.356193,0.296115,0.330202,0.379969,0.325893,0.338023,0.40148,0.362742,0.33465,0.368044,0.334666,0.280677,0.507774,0.455571,0.381954,0.647564,0.581024,0.510781,0.698249,0.622305,0.556381,0.709027,0.620493,0.547788,0.694457,0.60374,0.524655,0.357831,0.295424,0.328461,0.377031,0.318915,0.330248,0.388838,0.345353,0.316829,0.362981,0.325492,0.272188,0.543857,0.486675,0.414735,0.705577,0.629491,0.570349,0.753723,0.666557,0.614312,0.751292,0.655203,0.587779,0.716403,0.621407,0.54132,0.352973,0.291305,0.323934,0.364366,0.307869,0.318393,0.363611,0.321701,0.293316,0.35143,0.316212,0.262116,0.54988,0.496831,0.426485,0.716513,0.640529,0.588372,0.755483,0.668166,0.623389,0.748868,0.651914,0.586263,0.715882,0.620876,0.537904,0.341165,0.28223,0.314481,0.381844,0.328726,0.339516,0.380938,0.341894,0.313847,0.383473,0.352968,0.29814,0.584314,0.537951,0.466691,0.735863,0.665929,0.614313,0.757063,0.67584,0.631204,0.736681,0.645077,0.581204,0.69697,0.608909,0.529574,0.325982,0.26999,0.302875,0.393706,0.344054,0.35564,0.381288,0.345434,0.317226,0.377906,0.352034,0.296066,0.578451,0.536937,0.464451,0.728989,0.664182,0.611657,0.756437,0.681647,0.636333,0.733687,0.65208,0.584571,0.663599,0.585226,0.501221,0.310385,0.258705,0.292115,0.410928,0.365543,0.377127,0.391487,0.360052,0.330949,0.379584,0.358278,0.30042,0.600052,0.558365,0.483227,0.713495,0.652272,0.599018,0.74435,0.674448,0.631396,0.747394,0.67193,0.610161,0.663812,0.588718,0.512404,0.304112,0.257255,0.291244,0.435248,0.395855,0.404995,0.412845,0.38948,0.356654,0.390022,0.374874,0.31353,0.619291,0.577863,0.497421,0.684823,0.631268,0.568205,0.703748,0.646977,0.592927,0.745095,0.680886,0.616566,0.661231,0.592476,0.521258,0.30813,0.26583,0.301373,0.477983,0.445267,0.452492,0.45194,0.433562,0.397143,0.408555,0.39722,0.33269,0.600873,0.567005,0.481796,0.634652,0.59532,0.518457,0.67312,0.633848,0.562512,0.723106,0.674771,0.599153,0.616847,0.5601,0.48124,0.307767,0.269395,0.307271,0.504771,0.477409,0.486366,0.478819,0.465429,0.428572,0.436702,0.429547,0.36459,0.59758,0.569773,0.482793,0.602444,0.575721,0.488858,0.638098,0.613383,0.528587,0.671926,0.63752,0.549517,0.55925,0.51615,0.426662,cluster2
0.348128,0.299619,0.338658,0.351909,0.299126,0.336855,0.372359,0.311165,0.345401,0.404395,0.333383,0.363081,0.420915,0.347302,0.37083,0.438704,0.364127,0.380287,0.495794,0.416015,0.424331,0.583356,0.493765,0.49323,0.692282,0.592456,0.577538,0.340924,0.29219,0.330789,0.355193,0.302134,0.340093,0.353633,0.294092,0.330532,0.358252,0.290797,0.32445,0.374672,0.307226,0.335121,0.418567,0.349995,0.370229,0.497026,0.422096,0.432327,0.586323,0.501709,0.500347,0.680128,0.584107,0.568818,0.386802,0.338569,0.375819,0.361306,0.309275,0.344756,0.34564,0.286,0.319696,0.365541,0.296836,0.329004,0.382759,0.316861,0.345445,0.412503,0.343995,0.364869,0.502431,0.426195,0.435105,0.607856,0.522452,0.518482,0.705532,0.60753,0.59062,0.378714,0.329648,0.366296,0.367339,0.312234,0.344489,0.3524,0.290054,0.319868,0.387979,0.317336,0.344142,0.393099,0.322395,0.345485,0.396227,0.324842,0.3412,0.495766,0.4152,0.418125,0.608333,0.518665,0.507817,0.722831,0.623297,0.60052,0.333114,0.284379,0.320933,0.371444,0.315603,0.3457,0.351427,0.292615,0.315174,0.357082,0.294222,0.309406,0.389821,0.325487,0.336331,0.453944,0.387492,0.392338,0.55681,0.485361,0.480907,0.619332,0.541052,0.526583,0.692187,0.604651,0.580693,0.356183,0.309901,0.341655,0.403821,0.349291,0.371334,0.446521,0.387429,0.398403,0.553834,0.487682,0.489044,0.632703,0.563084,0.558846,0.676773,0.604178,0.59546,0.727925,0.652697,0.639477,0.757976,0.680029,0.661827,0.75912,0.678584,0.657459,0.429545,0.385918,0.409288,0.462157,0.409555,0.423788,0.507674,0.448415,0.449995,0.640465,0.572556,0.565127,0.658578,0.58333,0.571462,0.618855,0.539934,0.525247,0.648661,0.56741,0.553105,0.708338,0.625302,0.610588,0.788823,0.705968,0.691389,0.455914,0.412228,0.43714,0.461065,0.406106,0.420831,0.538747,0.475596,0.477733,0.680982,0.608963,0.602228,0.679559,0.599922,0.589973,0.657151,0.565608,0.552226,0.675704,0.580032,0.567123,0.673059,0.579603,0.566759,0.736694,0.644675,0.633039,0.39836,0.346108,0.373757,0.43379,0.36881,0.387029,0.526087,0.454358,0.461498,0.649204,0.568627,0.566912,0.670238,0.582741,0.578111,0.679223,0.579749,0.571643,0.702072,0.596779,0.587078,0.662194,0.559789,0.550661,0.694343,0.597683,0.589916,cluster2
0.398629,0.345033,0.322594,0.386478,0.344241,0.291806,0.45165,0.40127,0.330456,0.568147,0.503414,0.427522,0.657126,0.579076,0.50837,0.687574,0.592507,0.515578,0.669688,0.570509,0.488712,0.64495,0.552684,0.469189,0.632694,0.550473,0.459886,0.396564,0.338161,0.314868,0.367303,0.324227,0.273508,0.505318,0.449979,0.382378,0.656571,0.583086,0.518901,0.715641,0.624221,0.574535,0.735691,0.628458,0.568576,0.710437,0.599285,0.526275,0.667514,0.567515,0.489122,0.641779,0.55085,0.47082,0.394073,0.335777,0.314089,0.367572,0.323632,0.272977,0.515175,0.461554,0.394835,0.685003,0.609122,0.553112,0.756977,0.664061,0.623919,0.713654,0.613324,0.560099,0.701383,0.59366,0.521295,0.664889,0.567394,0.491336,0.651709,0.559607,0.489604,0.363066,0.311856,0.291961,0.349824,0.310465,0.258995,0.537245,0.489573,0.422747,0.70012,0.628887,0.574261,0.780191,0.693816,0.654846,0.727612,0.63279,0.577382,0.716638,0.615129,0.538457,0.670993,0.58273,0.503916,0.617897,0.538475,0.471726,0.374993,0.327495,0.309265,0.376237,0.341538,0.289145,0.559265,0.517763,0.450897,0.695844,0.63002,0.57531,0.747819,0.66578,0.630195,0.699902,0.609942,0.558073,0.66189,0.569619,0.495594,0.655493,0.576218,0.496314,0.649765,0.57835,0.513433,0.374538,0.329887,0.313669,0.364199,0.332498,0.279495,0.54445,0.507701,0.440778,0.683126,0.622083,0.566496,0.741518,0.665997,0.627226,0.738736,0.654113,0.59872,0.619786,0.536575,0.463407,0.630364,0.556466,0.481391,0.695408,0.629155,0.567239,0.391126,0.349172,0.334763,0.365806,0.336338,0.283199,0.576249,0.535006,0.466145,0.687301,0.626499,0.566531,0.729595,0.657527,0.610758,0.767465,0.68939,0.630237,0.629115,0.547692,0.474893,0.642092,0.568113,0.49483,0.749964,0.682821,0.618853,0.366867,0.333807,0.319463,0.328708,0.30678,0.251091,0.549467,0.511887,0.438351,0.613392,0.564258,0.493507,0.639688,0.58457,0.524409,0.721623,0.66205,0.598298,0.640557,0.566578,0.49443,0.656829,0.590292,0.513105,0.70752,0.654798,0.579712,0.428721,0.401714,0.386847,0.386881,0.371458,0.313371,0.587462,0.558105,0.479885,0.623187,0.589827,0.505992,0.657011,0.622819,0.542611,0.706082,0.666912,0.585553,0.623079,0.571563,0.485705,0.647198,0.594343,0.505413,0.683294,0.642613,0.55459,cluster2
0.313622,0.282864,0.301517,0.410939,0.360726,0.370894,0.42185,0.361382,0.367903,0.419806,0.360139,0.362586,0.425767,0.365527,0.365888,0.433863,0.374386,0.375402,0.433993,0.373471,0.372076,0.435492,0.373329,0.368197,0.443475,0.376754,0.378706,0.316945,0.284217,0.304037,0.418959,0.365384,0.376233,0.427778,0.364463,0.370335,0.426867,0.363444,0.365802,0.433945,0.369837,0.370381,0.440218,0.377412,0.377865,0.444187,0.380262,0.378717,0.446289,0.380982,0.374506,0.454847,0.385437,0.385948,0.311328,0.279095,0.29912,0.414307,0.361852,0.372584,0.427231,0.363344,0.367037,0.436483,0.372313,0.374289,0.43968,0.375516,0.376441,0.446208,0.382445,0.384072,0.450604,0.386032,0.387243,0.456834,0.390388,0.388721,0.462844,0.393149,0.394695,0.302788,0.272708,0.292957,0.414165,0.364673,0.375341,0.43289,0.371689,0.375786,0.445583,0.383119,0.386233,0.450423,0.387547,0.389509,0.458725,0.395266,0.398173,0.46473,0.401501,0.404529,0.468749,0.404073,0.405399,0.469516,0.401839,0.403476,0.293597,0.266322,0.285979,0.40958,0.364223,0.374808,0.436744,0.379491,0.383669,0.453798,0.393205,0.396345,0.465095,0.402916,0.405221,0.478598,0.415525,0.41866,0.481969,0.41961,0.422983,0.480898,0.418246,0.421092,0.479651,0.41464,0.418184,0.28705,0.262746,0.282381,0.403066,0.359663,0.371191,0.439815,0.38492,0.390337,0.461921,0.402834,0.407335,0.477621,0.416789,0.419193,0.49098,0.4294,0.432832,0.493964,0.43292,0.437565,0.489007,0.429074,0.43424,0.485705,0.426194,0.43357,0.282518,0.259827,0.278571,0.397508,0.355378,0.36944,0.442627,0.390086,0.397332,0.466851,0.410874,0.41652,0.480184,0.423363,0.427117,0.492463,0.435035,0.439591,0.496012,0.438302,0.444802,0.489191,0.432627,0.439424,0.483671,0.429634,0.440178,0.281789,0.260338,0.28113,0.392355,0.352763,0.3692,0.444736,0.395317,0.405444,0.468759,0.416207,0.424535,0.480418,0.427911,0.434574,0.489922,0.436984,0.442934,0.49492,0.441691,0.448983,0.487906,0.435978,0.443442,0.480224,0.43215,0.443284,0.28036,0.259597,0.284002,0.388351,0.350887,0.36901,0.447977,0.400685,0.414229,0.470131,0.420883,0.432539,0.479966,0.431183,0.441959,0.486225,0.438034,0.448297,0.492885,0.444803,0.454798,0.489459,0.442614,0.452188,0.483691,0.440371,0.451546,cluster4
0.275714,0.264893,0.292662,0.283804,0.271259,0.296623,0.44269,0.432298,0.456502,0.354681,0.348244,0.373819,0.31256,0.297411,0.323768,0.326383,0.31344,0.337507,0.461616,0.45402,0.471429,0.580773,0.574846,0.590993,0.279163,0.273972,0.290197,0.285863,0.272574,0.298875,0.294977,0.281172,0.305555,0.400696,0.387858,0.412441,0.339385,0.331431,0.356766,0.317704,0.302558,0.32953,0.344187,0.329975,0.354964,0.406588,0.398509,0.417753,0.560299,0.556362,0.572262,0.355973,0.351952,0.369393,0.314886,0.296354,0.323637,0.299848,0.283177,0.30748,0.321232,0.304683,0.331312,0.301458,0.28998,0.317926,0.328731,0.31322,0.342708,0.369821,0.353582,0.382941,0.366395,0.356432,0.377762,0.469219,0.462933,0.480358,0.323056,0.319134,0.339778,0.317194,0.296446,0.325155,0.321533,0.301263,0.328115,0.318763,0.296032,0.326138,0.322309,0.305267,0.336829,0.341255,0.324314,0.35556,0.382741,0.365991,0.397945,0.382815,0.368668,0.393052,0.441117,0.43033,0.451345,0.315562,0.307865,0.332076,0.324032,0.302582,0.334296,0.326314,0.305161,0.334797,0.327174,0.303025,0.334958,0.33236,0.31273,0.345968,0.343259,0.325185,0.358996,0.383672,0.365971,0.401641,0.385928,0.369565,0.397648,0.454588,0.441556,0.467495,0.330641,0.320676,0.348761,0.323295,0.303889,0.337453,0.323386,0.303344,0.334022,0.323369,0.301329,0.334569,0.331572,0.310879,0.345508,0.343453,0.324175,0.359934,0.38495,0.366227,0.404091,0.384669,0.368794,0.400662,0.438237,0.425648,0.453511,0.3254,0.315157,0.34611,0.316219,0.298906,0.332681,0.316536,0.298017,0.328868,0.320201,0.299526,0.331855,0.329832,0.309601,0.343535,0.340732,0.32194,0.357398,0.384361,0.366767,0.405039,0.373927,0.359332,0.39225,0.424424,0.410087,0.4404,0.319224,0.307344,0.339831,0.305502,0.29159,0.325485,0.31148,0.293533,0.324086,0.315641,0.29524,0.326276,0.323674,0.302838,0.335674,0.337812,0.318496,0.352243,0.382481,0.366547,0.403633,0.374283,0.360743,0.392055,0.399724,0.385924,0.415145,0.309789,0.299529,0.332639,0.303843,0.29093,0.325095,0.308524,0.291178,0.3247,0.314434,0.295016,0.326438,0.322909,0.303041,0.33666,0.334955,0.317673,0.351855,0.377872,0.365272,0.401646,0.373843,0.360184,0.390529,0.379196,0.36638,0.394991,0.301963,0.292257,0.325637,cluster4
0.333274,0.308908,0.33451,0.33434,0.310565,0.335457,0.344431,0.316799,0.344648,0.349617,0.32815,0.353891,0.387305,0.367193,0.390702,0.448964,0.432986,0.45399,0.475854,0.460828,0.476542,0.690142,0.678753,0.688153,0.392505,0.389468,0.403878,0.336498,0.311191,0.336036,0.341702,0.315549,0.338573,0.348934,0.318571,0.345024,0.353819,0.329451,0.355181,0.389829,0.367485,0.391587,0.461023,0.444729,0.466829,0.491272,0.476056,0.493333,0.68676,0.676333,0.686,0.384828,0.381507,0.395857,0.339166,0.313933,0.337765,0.343884,0.316591,0.338817,0.351083,0.319151,0.345218,0.357527,0.330888,0.356905,0.391108,0.367832,0.392134,0.470524,0.45482,0.477983,0.49549,0.48093,0.497804,0.683043,0.672606,0.682289,0.379825,0.375622,0.389976,0.332972,0.308408,0.332703,0.342336,0.313988,0.336959,0.350253,0.317252,0.34335,0.358579,0.330073,0.356324,0.391498,0.367783,0.392315,0.479756,0.464326,0.488237,0.502677,0.487546,0.504597,0.664607,0.653355,0.662021,0.372488,0.367212,0.382006,0.329458,0.305386,0.330159,0.340066,0.311751,0.33516,0.350131,0.31666,0.342758,0.360552,0.330538,0.357088,0.391448,0.367415,0.392368,0.485512,0.471784,0.496353,0.511051,0.495675,0.512248,0.648675,0.637174,0.645968,0.366675,0.360425,0.375906,0.334988,0.309839,0.335252,0.344797,0.315211,0.338551,0.353868,0.320468,0.346282,0.363424,0.33274,0.35955,0.387817,0.364297,0.389526,0.492093,0.478869,0.503937,0.522988,0.507188,0.523758,0.624746,0.612918,0.622286,0.357966,0.350475,0.367777,0.341978,0.315216,0.340134,0.351702,0.320897,0.344247,0.359913,0.325705,0.351413,0.366383,0.33673,0.363739,0.383947,0.361647,0.386768,0.497694,0.484601,0.510054,0.52968,0.513497,0.527989,0.606299,0.593665,0.603491,0.355002,0.34691,0.364793,0.344226,0.316441,0.341582,0.355638,0.324124,0.347762,0.366529,0.33156,0.35634,0.37132,0.34225,0.369694,0.382481,0.361869,0.387386,0.506201,0.493492,0.518328,0.544832,0.527497,0.539969,0.58289,0.569193,0.579122,0.351048,0.343073,0.36101,0.351116,0.322187,0.34734,0.360298,0.328145,0.352196,0.371971,0.33638,0.36074,0.376452,0.348268,0.375849,0.375953,0.356606,0.382379,0.515786,0.504125,0.527718,0.561694,0.544048,0.554444,0.558896,0.544748,0.554805,0.34893,0.341078,0.359177,cluster4
0.265567,0.260867,0.293712,0.262164,0.254464,0.290825,0.271748,0.259175,0.297849,0.295012,0.286709,0.325327,0.375696,0.364834,0.397408,0.443279,0.434003,0.458714,0.468654,0.45718,0.486235,0.579474,0.571468,0.592352,0.407119,0.402775,0.425233,0.270319,0.263412,0.294541,0.26317,0.25334,0.287407,0.273777,0.258175,0.296435,0.306745,0.296121,0.333016,0.373089,0.359528,0.390265,0.45564,0.443982,0.467748,0.474916,0.463605,0.49044,0.593195,0.58445,0.603926,0.409922,0.403158,0.425194,0.273862,0.264353,0.293883,0.268857,0.255813,0.287285,0.279568,0.261231,0.299017,0.305459,0.292792,0.329531,0.374172,0.359306,0.390207,0.464485,0.452236,0.476424,0.482527,0.47105,0.496188,0.610393,0.600358,0.619054,0.413774,0.40576,0.428103,0.279701,0.265495,0.294694,0.276869,0.259157,0.290647,0.286462,0.264309,0.302086,0.314416,0.297056,0.332511,0.376731,0.359578,0.390027,0.473364,0.460027,0.485035,0.479369,0.465237,0.488458,0.619488,0.609243,0.627387,0.409507,0.400462,0.420962,0.288174,0.268944,0.298224,0.284859,0.262788,0.294436,0.296069,0.269644,0.305856,0.324171,0.302572,0.33747,0.38132,0.362952,0.393437,0.479457,0.466198,0.493888,0.478515,0.462322,0.485519,0.628836,0.618908,0.638442,0.409648,0.402232,0.423663,0.290602,0.268553,0.299865,0.290798,0.265733,0.297444,0.298518,0.270013,0.305481,0.326722,0.301902,0.336555,0.382246,0.361306,0.392748,0.493066,0.478879,0.508615,0.494349,0.480067,0.504516,0.616296,0.605147,0.626049,0.40402,0.397714,0.419798,0.290665,0.26831,0.300482,0.289147,0.264034,0.295388,0.299091,0.269658,0.304275,0.328136,0.301953,0.336191,0.384952,0.363617,0.394914,0.495839,0.481665,0.512192,0.493378,0.480372,0.504541,0.613328,0.601713,0.623809,0.39795,0.39224,0.414561,0.282654,0.261513,0.294799,0.286827,0.262291,0.293126,0.306156,0.274886,0.307968,0.32475,0.298354,0.333627,0.381273,0.35922,0.390816,0.496963,0.483271,0.514253,0.496109,0.482367,0.506277,0.585658,0.574025,0.596205,0.389973,0.384484,0.407249,0.283309,0.262958,0.295157,0.289458,0.264466,0.294727,0.304388,0.273725,0.306426,0.325327,0.297471,0.33317,0.370205,0.347987,0.380114,0.502283,0.491451,0.519949,0.493261,0.479149,0.500618,0.5618,0.550334,0.570161,0.374328,0.369106,0.391276,cluster4
