r0,g0,b0,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r11,g11,b11,r12,g12,b12,r13,g13,b13,r14,g14,b14,r15,g15,b15,r16,g16,b16,r17,g17,b17,r18,g18,b18,r19,g19,b19,r20,g20,b20,r21,g21,b21,r22,g22,b22,r23,g23,b23,r24,g24,b24,cluster
0.679442,0.63093,0.628221,0.585977,0.522364,0.517481,0.548646,0.477301,0.480275,0.519218,0.461953,0.472217,0.561035,0.516747,0.53015,0.674477,0.626825,0.624967,0.488013,0.425425,0.422487,0.430006,0.360229,0.363486,0.435714,0.379487,0.391001,0.532805,0.490315,0.505701,0.706718,0.666147,0.663667,0.466815,0.422785,0.420574,0.291158,0.245359,0.244942,0.424257,0.380253,0.379969,0.581734,0.543573,0.543591,0.790315,0.755628,0.754081,0.897841,0.863996,0.860243,0.852904,0.818913,0.816407,0.856234,0.82131,0.818041,0.794677,0.757944,0.755272,0.259164,0.226017,0.22959,0.287319,0.257493,0.260469,0.321095,0.292462,0.296279,0.258007,0.22875,0.233095,0.226791,0.193348,0.198011,cluster2
0.58612,0.555373,0.574529,0.587302,0.556376,0.574768,0.588348,0.557351,0.576054,0.589113,0.558499,0.577424,0.590496,0.559728,0.578878,0.588862,0.557364,0.574306,0.589872,0.558213,0.574559,0.591107,0.559133,0.57533,0.59201,0.560044,0.576599,0.59311,0.561046,0.578135,0.590122,0.557317,0.574088,0.590893,0.558238,0.574374,0.592129,0.559071,0.57523,0.593529,0.560014,0.575984,0.594629,0.561039,0.57742,0.575298,0.54381,0.564049,0.576592,0.544593,0.564291,0.578303,0.545657,0.565271,0.579468,0.546801,0.566361,0.580643,0.547933,0.56726,0.492503,0.456715,0.481336,0.49491,0.458636,0.482261,0.497713,0.460947,0.484254,0.499975,0.463494,0.486877,0.502896,0.466284,0.489674,cluster4
0.410388,0.341381,0.358126,0.527632,0.451316,0.453748,0.684202,0.597782,0.583505,0.725182,0.628729,0.607243,0.70278,0.602533,0.5834,0.356668,0.295469,0.316324,0.503468,0.429149,0.433566,0.71511,0.632426,0.619891,0.684706,0.593793,0.575391,0.638303,0.539944,0.523501,0.325333,0.271963,0.295309,0.457107,0.389582,0.397787,0.697357,0.619512,0.608757,0.707832,0.622846,0.604952,0.626404,0.530362,0.515268,0.310327,0.262285,0.285076,0.400002,0.340641,0.352972,0.583711,0.515119,0.511793,0.644627,0.568925,0.557235,0.604209,0.519818,0.508995,0.302349,0.261345,0.277774,0.385021,0.336734,0.346975,0.410504,0.36461,0.367166,0.440283,0.391176,0.389228,0.472884,0.410736,0.406563,cluster2
0.318179,0.292882,0.316809,0.507594,0.480359,0.489588,0.705029,0.675162,0.678021,0.479302,0.446313,0.44995,0.305854,0.26803,0.280181,0.238224,0.216467,0.241622,0.335134,0.310365,0.323572,0.716927,0.690605,0.694443,0.768526,0.739608,0.740889,0.497761,0.467864,0.47181,0.25863,0.240926,0.27297,0.21438,0.193609,0.217842,0.379455,0.357669,0.369751,0.628768,0.607091,0.614276,0.715942,0.69181,0.695958,0.24635,0.227289,0.258816,0.26474,0.242258,0.279378,0.229738,0.21017,0.23932,0.21904,0.199844,0.217734,0.326183,0.305542,0.318601,0.353359,0.333865,0.36692,0.349246,0.328003,0.360672,0.317353,0.29622,0.330221,0.298418,0.279256,0.317415,0.354574,0.334981,0.369604,cluster2
0.279784,0.261258,0.285097,0.277427,0.251873,0.277306,0.398185,0.367581,0.380767,0.670709,0.633881,0.638924,0.703445,0.664494,0.665579,0.302119,0.289499,0.316894,0.27539,0.255395,0.286045,0.287783,0.263673,0.28638,0.394679,0.364339,0.375539,0.569993,0.536348,0.541257,0.293265,0.280981,0.310758,0.260618,0.244341,0.274351,0.277072,0.255898,0.285234,0.298168,0.271027,0.290934,0.346219,0.31773,0.332434,0.251811,0.24212,0.277211,0.304614,0.289231,0.316266,0.385269,0.3648,0.389169,0.322777,0.297653,0.321141,0.276196,0.253078,0.28179,0.256844,0.250568,0.294926,0.259563,0.248128,0.278926,0.407378,0.39047,0.413495,0.438328,0.418282,0.443989,0.272727,0.253243,0.282468,cluster1
0.217069,0.223361,0.277415,0.266619,0.263763,0.302173,0.412076,0.399461,0.42783,0.518373,0.498186,0.519153,0.448219,0.423223,0.442576,0.168984,0.18372,0.233358,0.216813,0.224024,0.273293,0.293496,0.287701,0.323636,0.46838,0.454725,0.478875,0.529058,0.510191,0.530506,0.202512,0.218967,0.266855,0.218971,0.234181,0.28834,0.212152,0.219438,0.267103,0.295064,0.290799,0.325957,0.432367,0.42127,0.449173,0.164921,0.184144,0.232022,0.171131,0.189545,0.241977,0.1779,0.193522,0.24647,0.192884,0.202792,0.252313,0.214977,0.217001,0.257609,0.177486,0.197912,0.249248,0.192535,0.211098,0.262075,0.227128,0.24451,0.29688,0.183066,0.199607,0.252518,0.188441,0.201037,0.253678,cluster1
0.273384,0.270764,0.297173,0.260249,0.260107,0.288213,0.269959,0.265051,0.292235,0.299309,0.286367,0.313497,0.345739,0.323388,0.344338,0.26356,0.263575,0.290581,0.252206,0.252881,0.282566,0.252254,0.251293,0.279503,0.281896,0.27179,0.299285,0.32518,0.308359,0.330511,0.253179,0.260568,0.290469,0.24168,0.248619,0.281264,0.240479,0.243402,0.274538,0.260743,0.254131,0.284185,0.293787,0.281517,0.304976,0.237549,0.247317,0.275781,0.234316,0.242139,0.273865,0.232602,0.237627,0.267725,0.249347,0.245692,0.275999,0.290107,0.281475,0.305999,0.244296,0.254464,0.281493,0.21905,0.228366,0.258218,0.229454,0.233889,0.263856,0.254812,0.249535,0.278385,0.283539,0.275729,0.300694,cluster3
0.244114,0.265015,0.291688,0.221423,0.24552,0.275384,0.21366,0.240761,0.269897,0.222535,0.24333,0.272872,0.251052,0.268304,0.294641,0.24202,0.264635,0.290658,0.217636,0.244139,0.274561,0.207438,0.237463,0.267343,0.220382,0.242485,0.272055,0.245135,0.266787,0.290071,0.23995,0.264577,0.289616,0.215033,0.243023,0.271757,0.207967,0.238174,0.26646,0.220427,0.244152,0.271282,0.241394,0.264293,0.288884,0.240556,0.264998,0.290361,0.21237,0.24168,0.26787,0.208606,0.238705,0.263439,0.215488,0.239741,0.266177,0.241063,0.263307,0.288438,0.23994,0.263979,0.287875,0.213296,0.240642,0.26693,0.209459,0.238347,0.262803,0.216928,0.239605,0.264729,0.239169,0.261859,0.285836,cluster3
0.202299,0.213175,0.287168,0.197464,0.209904,0.284729,0.193141,0.207483,0.28317,0.191531,0.2066,0.283791,0.192347,0.208406,0.289791,0.187224,0.201409,0.275897,0.182972,0.199155,0.274991,0.179737,0.197442,0.274359,0.177151,0.194537,0.272594,0.173335,0.190676,0.26994,0.158279,0.177534,0.253696,0.161433,0.180907,0.259035,0.160561,0.180745,0.259492,0.158924,0.179169,0.259339,0.155691,0.176731,0.259526,0.176044,0.197606,0.271729,0.148431,0.170045,0.245574,0.150032,0.172144,0.248334,0.149503,0.171617,0.248138,0.148931,0.170361,0.248982,0.111764,0.130274,0.191133,0.12124,0.140949,0.205383,0.12907,0.150135,0.21684,0.135073,0.156937,0.226129,0.140621,0.162437,0.236074,cluster3
0.113537,0.139774,0.182146,0.10918,0.136351,0.176602,0.110864,0.138863,0.17442,0.118058,0.148066,0.175023,0.136893,0.166501,0.185304,0.116235,0.142554,0.183463,0.109444,0.135783,0.177609,0.103747,0.132672,0.168971,0.110271,0.142156,0.171817,0.12634,0.158602,0.179008,0.120421,0.148263,0.185844,0.111616,0.138366,0.178881,0.104189,0.132209,0.16974,0.105896,0.137162,0.169112,0.118278,0.151423,0.174605,0.127268,0.156139,0.190009,0.116819,0.144344,0.181765,0.107315,0.134786,0.171998,0.107064,0.137197,0.169728,0.114964,0.147344,0.173768,0.137687,0.164534,0.196091,0.124904,0.151039,0.185941,0.114893,0.140062,0.175949,0.115087,0.142566,0.174592,0.122644,0.153498,0.179288,cluster3
0.112202,0.138106,0.225749,0.107835,0.133651,0.22084,0.10543,0.129376,0.214476,0.121985,0.138646,0.220369,0.15963,0.165721,0.244851,0.112687,0.138898,0.227616,0.107743,0.135078,0.221978,0.105205,0.131042,0.214942,0.124413,0.140542,0.221283,0.161152,0.165241,0.242925,0.112343,0.139561,0.228722,0.108379,0.135496,0.222013,0.104985,0.131157,0.21486,0.125168,0.14013,0.220253,0.160239,0.162875,0.239,0.110968,0.13836,0.227167,0.105767,0.132141,0.217097,0.10345,0.128828,0.211155,0.125242,0.139432,0.218954,0.163226,0.163823,0.237533,0.109846,0.137345,0.225167,0.105091,0.130516,0.214561,0.103357,0.127932,0.209151,0.130472,0.142398,0.219939,0.19315,0.183435,0.247703,cluster3
0.102498,0.129059,0.213327,0.10607,0.132701,0.215428,0.134847,0.152055,0.233789,0.153522,0.168629,0.253243,0.144598,0.158517,0.243693,0.103047,0.129934,0.214752,0.107338,0.133233,0.215992,0.138782,0.153586,0.234615,0.159044,0.170797,0.253593,0.15028,0.160306,0.243635,0.103533,0.13085,0.21648,0.108008,0.133599,0.216579,0.143504,0.155734,0.235958,0.161951,0.170949,0.252244,0.154088,0.160616,0.242307,0.103144,0.13117,0.216374,0.108177,0.133979,0.21677,0.145584,0.156525,0.236389,0.162462,0.170275,0.250258,0.156498,0.160347,0.240675,0.103397,0.13168,0.216453,0.108649,0.13434,0.216993,0.146574,0.156761,0.236179,0.162325,0.168816,0.248356,0.159294,0.160651,0.239428,cluster3
0.107033,0.13594,0.228702,0.115221,0.141349,0.231861,0.119502,0.144254,0.233653,0.119147,0.143709,0.231522,0.116017,0.141959,0.228662,0.109996,0.137344,0.228507,0.116612,0.142292,0.231627,0.119692,0.145462,0.233447,0.117264,0.144107,0.231103,0.113237,0.141669,0.227656,0.111238,0.138981,0.229275,0.115872,0.143359,0.231724,0.117546,0.145413,0.232284,0.114098,0.143475,0.229215,0.109991,0.138923,0.223501,0.111587,0.140501,0.229787,0.114395,0.143094,0.230677,0.113217,0.143187,0.228202,0.109514,0.139157,0.222062,0.106064,0.134148,0.215719,0.10906,0.138492,0.225771,0.111084,0.140922,0.225668,0.109505,0.139298,0.221993,0.107312,0.136027,0.216049,0.112766,0.137344,0.214743,cluster3
0.13228,0.163923,0.253002,0.168827,0.19583,0.284045,0.147635,0.176417,0.265139,0.124637,0.154225,0.240563,0.124688,0.154164,0.240776,0.133382,0.164539,0.253927,0.167629,0.193601,0.281429,0.145484,0.174615,0.263074,0.123772,0.154615,0.240466,0.122341,0.15285,0.238607,0.133976,0.164571,0.254415,0.164971,0.190916,0.278755,0.144454,0.172313,0.259873,0.122869,0.154275,0.239852,0.120593,0.152225,0.23799,0.13563,0.165005,0.253661,0.16212,0.188319,0.27596,0.1432,0.170159,0.256577,0.122469,0.154269,0.239625,0.118839,0.151314,0.237059,0.136746,0.164759,0.252347,0.159209,0.184723,0.272693,0.140421,0.168225,0.254346,0.122992,0.154108,0.238998,0.123348,0.153832,0.238864,cluster3
0.761082,0.69445,0.603991,0.702078,0.654228,0.534675,0.652663,0.627541,0.503764,0.67533,0.679964,0.588715,0.785776,0.786999,0.71722,0.774465,0.703282,0.618124,0.710634,0.663264,0.544411,0.662784,0.63804,0.512718,0.685635,0.690359,0.602197,0.816195,0.812788,0.749437,0.760083,0.694019,0.601024,0.701487,0.656484,0.533597,0.657044,0.637828,0.511205,0.699815,0.708522,0.613498,0.801539,0.800036,0.730113,0.762963,0.69387,0.60883,0.712157,0.664134,0.548821,0.666074,0.647504,0.526591,0.723556,0.73007,0.636832,0.816672,0.812891,0.744978,0.735782,0.676779,0.578232,0.694323,0.654036,0.533545,0.649909,0.639532,0.517683,0.711201,0.723655,0.619656,0.783317,0.790313,0.704965,cluster4
0.754003,0.62709,0.597248,0.733157,0.606874,0.579226,0.627995,0.506983,0.485938,0.522022,0.412734,0.400729,0.585092,0.485955,0.47816,0.772582,0.642241,0.612319,0.769272,0.63907,0.610229,0.758506,0.633557,0.608849,0.617211,0.50652,0.493908,0.558221,0.460402,0.455887,0.776856,0.643075,0.615515,0.759327,0.624403,0.597084,0.788019,0.657527,0.632792,0.730136,0.611813,0.594603,0.668542,0.567603,0.55965,0.771636,0.63704,0.611348,0.753527,0.617532,0.591873,0.77427,0.640915,0.618017,0.770926,0.652266,0.634246,0.759572,0.656568,0.641167,0.751498,0.61834,0.59548,0.730339,0.596772,0.574459,0.732299,0.602197,0.582245,0.75773,0.647788,0.63145,0.762753,0.662748,0.646716,cluster4
0.739859,0.568643,0.538972,0.720358,0.548137,0.516038,0.681622,0.514372,0.484548,0.650031,0.489075,0.463491,0.632642,0.475869,0.458534,0.754421,0.580738,0.548526,0.767196,0.589436,0.554833,0.746185,0.567869,0.533848,0.685016,0.513357,0.48584,0.649316,0.484652,0.465605,0.772181,0.595406,0.560571,0.787486,0.606902,0.571553,0.786674,0.603871,0.56846,0.742832,0.562912,0.532008,0.682666,0.511569,0.491016,0.786244,0.605093,0.569746,0.798271,0.617096,0.581687,0.801689,0.619187,0.585808,0.772542,0.593092,0.562472,0.722136,0.550474,0.526345,0.785217,0.602789,0.569677,0.79705,0.61349,0.578095,0.791491,0.607388,0.573135,0.769552,0.593163,0.56257,0.730499,0.563106,0.535782,cluster4
0.698142,0.52286,0.490378,0.640225,0.469333,0.44012,0.60947,0.442727,0.417943,0.600563,0.43957,0.418707,0.620365,0.458074,0.440956,0.768333,0.582437,0.542318,0.74568,0.558837,0.51999,0.688254,0.506628,0.472411,0.642126,0.468857,0.442419,0.638476,0.468822,0.447726,0.788755,0.597765,0.558347,0.795128,0.601471,0.559391,0.772037,0.5789,0.538297,0.707257,0.521789,0.48833,0.666755,0.488644,0.461525,0.784033,0.593187,0.553247,0.798386,0.604795,0.564391,0.792512,0.598834,0.557969,0.757901,0.567445,0.529732,0.699257,0.517205,0.486576,0.778769,0.585785,0.544061,0.78232,0.59057,0.551273,0.778979,0.590012,0.552122,0.764239,0.579685,0.543012,0.71526,0.539153,0.506378,cluster4
0.68884,0.529405,0.505206,0.65929,0.499198,0.476023,0.664679,0.504069,0.480252,0.687148,0.525189,0.501955,0.707773,0.543118,0.522161,0.699172,0.542006,0.517371,0.67251,0.514571,0.490115,0.632403,0.476178,0.454777,0.622899,0.467951,0.44974,0.649413,0.492315,0.478447,0.708106,0.550708,0.526371,0.707601,0.548285,0.523376,0.673921,0.515962,0.492944,0.632435,0.477145,0.458938,0.628747,0.474275,0.459462,0.709043,0.54943,0.524034,0.723813,0.561976,0.535782,0.721218,0.55811,0.531875,0.682411,0.521513,0.499018,0.644021,0.487721,0.471645,0.70891,0.54684,0.521334,0.72706,0.563051,0.537734,0.736499,0.570849,0.545531,0.713602,0.550707,0.52723,0.668815,0.511622,0.495531,cluster4
0.636794,0.496115,0.488282,0.632351,0.491171,0.479715,0.629601,0.489735,0.475236,0.63287,0.492068,0.475519,0.634612,0.492597,0.474138,0.628932,0.48629,0.47853,0.64101,0.497631,0.486086,0.633643,0.4885,0.475394,0.633448,0.490324,0.475887,0.636885,0.493061,0.47715,0.652581,0.507324,0.497699,0.652788,0.506773,0.495743,0.649956,0.499835,0.487336,0.650053,0.499528,0.486681,0.657666,0.506031,0.491105,0.662786,0.518853,0.509339,0.658848,0.513272,0.503496,0.65421,0.504849,0.492868,0.652671,0.50086,0.488422,0.663684,0.506714,0.492307,0.639082,0.499845,0.489671,0.635424,0.494886,0.484339,0.629332,0.487826,0.477222,0.625964,0.483011,0.47181,0.640744,0.491152,0.477927,cluster4
0.732418,0.575147,0.546405,0.741023,0.579222,0.549872,0.735683,0.57072,0.544048,0.704829,0.547979,0.52763,0.718145,0.57868,0.560044,0.697279,0.550839,0.526239,0.721787,0.564948,0.537745,0.725947,0.56346,0.536087,0.703527,0.550417,0.527157,0.709901,0.571658,0.550509,0.663849,0.530755,0.512039,0.691777,0.542012,0.518721,0.704942,0.548823,0.522613,0.675938,0.530314,0.510425,0.651091,0.51683,0.501432,0.561941,0.461437,0.449658,0.58062,0.459926,0.443952,0.649308,0.504453,0.482854,0.604713,0.471753,0.460552,0.51092,0.402647,0.399578,0.635991,0.556843,0.549873,0.469637,0.387459,0.382207,0.448727,0.346322,0.338511,0.457014,0.359829,0.358998,0.376329,0.313433,0.318615,cluster4
0.601276,0.568528,0.58628,0.602411,0.569418,0.587398,0.603184,0.570277,0.588587,0.603736,0.571082,0.589734,0.603811,0.571785,0.590701,0.587954,0.55508,0.573587,0.588409,0.555031,0.573983,0.588928,0.55507,0.574408,0.588813,0.55501,0.57478,0.58784,0.554704,0.574858,0.526261,0.487694,0.509057,0.527573,0.488802,0.510262,0.528688,0.489643,0.511363,0.529296,0.490407,0.512311,0.529,0.490832,0.51311,0.520329,0.481035,0.504905,0.521611,0.482373,0.506774,0.522339,0.483483,0.508053,0.522982,0.484414,0.509152,0.523065,0.484939,0.509836,0.514698,0.475874,0.502672,0.516287,0.477559,0.504771,0.517681,0.479073,0.506655,0.518792,0.480491,0.50835,0.519524,0.481551,0.509625,cluster4
0.593958,0.485171,0.479192,0.644988,0.536316,0.525886,0.668515,0.557328,0.547359,0.673703,0.559343,0.548882,0.661503,0.544992,0.535933,0.592961,0.493645,0.487494,0.630796,0.528243,0.519133,0.651773,0.546711,0.537739,0.656497,0.548205,0.538985,0.648713,0.539064,0.532535,0.583768,0.492826,0.490394,0.592506,0.501979,0.499392,0.604737,0.513021,0.508305,0.597156,0.502985,0.501109,0.573275,0.480657,0.479964,0.421179,0.35419,0.359167,0.403627,0.340389,0.345736,0.417649,0.35426,0.36027,0.436169,0.367729,0.375786,0.421822,0.35372,0.361596,0.429816,0.385956,0.396572,0.418452,0.384733,0.397813,0.405102,0.373994,0.387043,0.314969,0.281776,0.29685,0.288925,0.256605,0.272609,cluster2
0.746295,0.707159,0.703952,0.853618,0.81303,0.806673,0.849507,0.808705,0.802724,0.778588,0.738362,0.734758,0.576259,0.534266,0.535369,0.499628,0.462223,0.47184,0.370483,0.330401,0.341307,0.413729,0.371615,0.38064,0.590378,0.54645,0.551534,0.624702,0.580456,0.58446,0.38939,0.349195,0.360189,0.247321,0.208817,0.228098,0.294304,0.253074,0.275242,0.345347,0.303962,0.319625,0.515889,0.475125,0.489423,0.500927,0.459657,0.469136,0.236915,0.19765,0.212174,0.289112,0.250538,0.278681,0.261466,0.221656,0.248766,0.290743,0.249608,0.26935,0.65719,0.614641,0.621291,0.492704,0.452823,0.463653,0.370936,0.332114,0.347706,0.311039,0.27131,0.285834,0.312722,0.274581,0.291865,cluster2
0.567684,0.535699,0.556843,0.571995,0.539698,0.559237,0.57547,0.54288,0.561467,0.577241,0.544286,0.562759,0.576546,0.543947,0.562644,0.516481,0.49771,0.538515,0.523958,0.50332,0.54284,0.529657,0.507493,0.545707,0.533924,0.510801,0.548161,0.537437,0.513728,0.549879,0.413119,0.408564,0.46248,0.41992,0.414422,0.467262,0.427604,0.42105,0.472419,0.436655,0.428627,0.478448,0.44557,0.435959,0.483762,0.289891,0.298136,0.370355,0.294344,0.30233,0.373859,0.30215,0.308683,0.379197,0.310855,0.315455,0.383744,0.319813,0.322796,0.388897,0.216947,0.233643,0.308534,0.220089,0.236993,0.312154,0.225328,0.241887,0.317457,0.232522,0.248609,0.323234,0.240295,0.2548,0.327565,cluster2
0.351999,0.309403,0.332329,0.365384,0.316945,0.337385,0.383348,0.32696,0.346685,0.38671,0.328379,0.350381,0.386794,0.327444,0.349905,0.337134,0.299543,0.322257,0.34845,0.305887,0.327525,0.357695,0.309921,0.330528,0.364257,0.313521,0.33605,0.369187,0.315383,0.340001,0.312921,0.281103,0.30593,0.325503,0.288482,0.312282,0.330595,0.286883,0.31163,0.342225,0.29491,0.320793,0.34509,0.296219,0.324771,0.272118,0.24565,0.274138,0.274235,0.24469,0.272692,0.285646,0.250171,0.279389,0.292755,0.253995,0.284671,0.30253,0.262113,0.294654,0.238915,0.221623,0.256595,0.229656,0.214375,0.247776,0.230949,0.214851,0.248459,0.237026,0.218149,0.25495,0.251553,0.230638,0.26882,cluster1
0.252486,0.267476,0.342425,0.272317,0.283487,0.353662,0.300933,0.304614,0.367275,0.33654,0.332711,0.386043,0.371878,0.362011,0.409202,0.208137,0.231221,0.313383,0.217161,0.238258,0.318612,0.233891,0.251928,0.328536,0.263578,0.274975,0.343741,0.303532,0.307562,0.366269,0.194718,0.220827,0.30301,0.19558,0.220269,0.304286,0.200551,0.223877,0.308654,0.212724,0.233579,0.315705,0.24027,0.254716,0.329093,0.187519,0.215846,0.298817,0.186082,0.214086,0.296816,0.186979,0.214317,0.298724,0.190982,0.217005,0.303972,0.199143,0.222829,0.307609,0.181988,0.212196,0.295868,0.181962,0.211555,0.295589,0.180553,0.209827,0.293877,0.181143,0.210028,0.295055,0.183417,0.212226,0.298759,cluster3
0.231739,0.225531,0.272479,0.221484,0.216649,0.261487,0.221108,0.215216,0.257835,0.230359,0.220634,0.265596,0.275439,0.25686,0.294939,0.226606,0.221818,0.271197,0.208634,0.206045,0.257479,0.202227,0.200518,0.247314,0.205491,0.200627,0.247694,0.239074,0.227161,0.271492,0.21399,0.212837,0.267588,0.202945,0.202033,0.254739,0.197073,0.195577,0.244035,0.197359,0.19261,0.241882,0.210758,0.201023,0.248412,0.194318,0.198991,0.257763,0.185981,0.19003,0.247244,0.18348,0.187746,0.242142,0.187914,0.18861,0.242893,0.205008,0.201662,0.254383,0.178576,0.187063,0.247436,0.17174,0.179055,0.238796,0.172045,0.17866,0.236533,0.177118,0.180352,0.236233,0.190271,0.191664,0.246373,cluster3
0.184015,0.188338,0.268869,0.124112,0.132701,0.228309,0.104015,0.11553,0.212713,0.097725,0.113882,0.210688,0.098512,0.117417,0.213553,0.178413,0.182671,0.263753,0.120403,0.128819,0.225119,0.10266,0.115749,0.211064,0.097198,0.113685,0.211613,0.098791,0.11815,0.215064,0.171658,0.176718,0.258077,0.116567,0.126009,0.221086,0.101024,0.114921,0.209665,0.0965,0.112925,0.211398,0.098809,0.118118,0.215053,0.164692,0.170854,0.252256,0.112345,0.12396,0.21757,0.09967,0.114309,0.208641,0.096222,0.112607,0.211024,0.09884,0.118688,0.214746,0.15869,0.166178,0.247414,0.109653,0.121781,0.215238,0.098783,0.11445,0.208343,0.096441,0.113792,0.212055,0.099811,0.120057,0.215583,cluster3
0.098624,0.114328,0.210615,0.094393,0.112396,0.212731,0.094762,0.116307,0.218145,0.095353,0.12124,0.22233,0.096916,0.1269,0.224797,0.098045,0.113873,0.211929,0.09436,0.112397,0.214434,0.094597,0.115546,0.220035,0.0951,0.120473,0.223296,0.096346,0.126094,0.224999,0.097539,0.113631,0.211701,0.094331,0.11237,0.214967,0.094513,0.114655,0.220235,0.094922,0.119549,0.222442,0.095942,0.124902,0.223811,0.097072,0.11393,0.212062,0.094278,0.11214,0.21595,0.094475,0.114064,0.220185,0.094802,0.118967,0.221808,0.095663,0.124171,0.223462,0.097278,0.113616,0.212738,0.094295,0.111931,0.216659,0.094508,0.113371,0.220739,0.09477,0.118071,0.221964,0.095804,0.123454,0.223847,cluster3
0.115361,0.111368,0.18863,0.097897,0.102255,0.174905,0.094707,0.10467,0.174809,0.094564,0.109413,0.18029,0.094738,0.11379,0.188748,0.115918,0.111296,0.18931,0.097611,0.102073,0.176562,0.094383,0.10524,0.177213,0.094497,0.11022,0.184158,0.094423,0.114429,0.192147,0.115206,0.110537,0.190518,0.09747,0.101949,0.179959,0.094538,0.10626,0.182182,0.094687,0.111429,0.189626,0.094442,0.116462,0.197626,0.114635,0.109876,0.192901,0.098018,0.102965,0.184281,0.095323,0.10735,0.188558,0.094887,0.113188,0.195784,0.094828,0.118695,0.202566,0.114321,0.110854,0.195419,0.099192,0.105012,0.189313,0.096473,0.109356,0.194742,0.095638,0.115843,0.201065,0.095886,0.120879,0.2067,cluster3
