r0,g0,b0,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r11,g11,b11,r12,g12,b12,r13,g13,b13,r14,g14,b14,r15,g15,b15,r16,g16,b16,r17,g17,b17,r18,g18,b18,r19,g19,b19,r20,g20,b20,r21,g21,b21,r22,g22,b22,r23,g23,b23,r24,g24,b24,r25,g25,b25,r26,g26,b26,r27,g27,b27,r28,g28,b28,r29,g29,b29,r30,g30,b30,r31,g31,b31,r32,g32,b32,r33,g33,b33,r34,g34,b34,r35,g35,b35,r36,g36,b36,r37,g37,b37,r38,g38,b38,r39,g39,b39,r40,g40,b40,r41,g41,b41,r42,g42,b42,r43,g43,b43,r44,g44,b44,r45,g45,b45,r46,g46,b46,r47,g47,b47,r48,g48,b48,cluster
0.715811,0.567311,0.54788,0.724773,0.572079,0.551964,0.724111,0.569733,0.552563,0.705944,0.549656,0.535382,0.697431,0.542612,0.526603,0.714715,0.566162,0.544833,0.710632,0.56494,0.542377,0.679156,0.549081,0.532152,0.695574,0.562651,0.544227,0.692273,0.558352,0.541114,0.677655,0.540991,0.525876,0.68015,0.541137,0.52531,0.70007,0.556537,0.538217,0.70498,0.558595,0.537202,0.583518,0.476741,0.468683,0.598017,0.486999,0.476726,0.617363,0.502527,0.490894,0.622536,0.506019,0.494923,0.629693,0.506167,0.493186,0.665326,0.534409,0.516286,0.670551,0.539203,0.518351,0.435152,0.363302,0.36502,0.457115,0.381378,0.380875,0.469514,0.387143,0.387636,0.481201,0.394721,0.397015,0.549606,0.452793,0.44996,0.596032,0.490645,0.479954,0.609203,0.49681,0.482548,0.377237,0.326277,0.33178,0.366995,0.318259,0.323942,0.356423,0.297584,0.308349,0.38854,0.319925,0.329949,0.519066,0.438573,0.442133,0.549056,0.460055,0.455031,0.580269,0.480007,0.470685,0.399863,0.35069,0.353452,0.406063,0.35732,0.360864,0.346962,0.292405,0.301086,0.374342,0.312307,0.32299,0.535562,0.461898,0.465508,0.560465,0.47775,0.473485,0.558358,0.46561,0.45765,0.410897,0.355384,0.354044,0.432695,0.37684,0.376025,0.375417,0.314854,0.316982,0.401108,0.33488,0.340115,0.55079,0.478284,0.479032,0.552821,0.47114,0.466725,0.537789,0.448217,0.440389,cluster2
0.691098,0.590757,0.574166,0.70366,0.599588,0.585616,0.7003,0.597291,0.586182,0.687263,0.585196,0.574269,0.681423,0.579215,0.565544,0.698194,0.599159,0.582677,0.69804,0.601773,0.586993,0.641192,0.560383,0.556853,0.637414,0.556943,0.553917,0.618179,0.53881,0.540776,0.586718,0.510207,0.513093,0.582498,0.504701,0.504407,0.613713,0.53244,0.527548,0.628543,0.543393,0.538338,0.505876,0.447214,0.462519,0.484456,0.425326,0.44022,0.469322,0.407073,0.422313,0.456508,0.387983,0.401857,0.470539,0.392286,0.403167,0.536853,0.452879,0.454487,0.569488,0.486115,0.482474,0.391063,0.340843,0.362873,0.374977,0.323447,0.343512,0.372939,0.311538,0.32905,0.397058,0.325941,0.341444,0.45973,0.379559,0.390059,0.550859,0.471078,0.470808,0.588603,0.512769,0.506816,0.321132,0.280534,0.300345,0.307033,0.263889,0.283724,0.318381,0.264828,0.283121,0.361086,0.29643,0.312071,0.442303,0.373104,0.383949,0.558253,0.490049,0.49056,0.622265,0.554209,0.547145,0.283434,0.253013,0.272247,0.273308,0.239302,0.257501,0.284714,0.24064,0.258518,0.343771,0.293004,0.306947,0.437367,0.383894,0.393483,0.559382,0.50659,0.507793,0.615094,0.556965,0.552322,0.260295,0.240761,0.264276,0.263515,0.236641,0.258588,0.277304,0.23879,0.260562,0.330054,0.287081,0.304112,0.432671,0.389883,0.399274,0.527631,0.480428,0.483802,0.580468,0.526503,0.524352,cluster3
0.518473,0.41149,0.430115,0.450803,0.344326,0.364482,0.460634,0.354057,0.373651,0.476461,0.370959,0.395332,0.41615,0.304582,0.332906,0.412133,0.286105,0.316724,0.408783,0.276776,0.307277,0.483792,0.383221,0.40203,0.435659,0.335309,0.356506,0.43379,0.335718,0.357606,0.445784,0.347703,0.374313,0.394688,0.289345,0.319735,0.402207,0.278788,0.3128,0.416312,0.28624,0.318218,0.416873,0.326883,0.348829,0.400489,0.310233,0.334127,0.378185,0.289872,0.316789,0.36127,0.272397,0.300543,0.361958,0.260794,0.294291,0.397439,0.279806,0.315922,0.420837,0.306729,0.33802,0.388364,0.308262,0.33479,0.369728,0.291074,0.316716,0.363044,0.282757,0.309194,0.358387,0.274795,0.303955,0.371734,0.278581,0.310518,0.424126,0.320459,0.352047,0.457971,0.360245,0.38693,0.365695,0.297777,0.326216,0.354461,0.286934,0.312798,0.350082,0.282271,0.306193,0.352524,0.280464,0.307702,0.384935,0.302296,0.332034,0.435412,0.346283,0.375967,0.464293,0.381646,0.407185,0.341246,0.287499,0.316728,0.336995,0.283637,0.307885,0.339631,0.283594,0.306177,0.356544,0.292597,0.318131,0.398498,0.325932,0.353563,0.432026,0.358566,0.386234,0.448994,0.377114,0.402881,0.322521,0.282286,0.309872,0.321914,0.279544,0.304453,0.332439,0.286294,0.308078,0.358454,0.303306,0.32694,0.400292,0.336298,0.361359,0.443183,0.374966,0.399748,0.439189,0.374218,0.402096,cluster3
0.386039,0.303163,0.333306,0.393673,0.309656,0.339724,0.403624,0.319272,0.348525,0.410714,0.325737,0.354265,0.40994,0.32424,0.351794,0.402721,0.316798,0.344154,0.397292,0.310617,0.339664,0.4194,0.334283,0.364086,0.427552,0.341267,0.370424,0.426373,0.339833,0.368097,0.418383,0.330709,0.358555,0.411458,0.322847,0.351352,0.406375,0.318216,0.348529,0.401547,0.314793,0.346986,0.42003,0.342213,0.370216,0.408271,0.331544,0.36174,0.396989,0.321941,0.353674,0.389207,0.312951,0.346139,0.38082,0.30392,0.339013,0.374651,0.297381,0.333437,0.374272,0.296166,0.33383,0.410618,0.340696,0.367409,0.383943,0.31723,0.348698,0.360683,0.296151,0.331121,0.336233,0.272319,0.311267,0.334557,0.26858,0.309241,0.33658,0.268865,0.309697,0.344398,0.274082,0.31564,0.41127,0.345991,0.370737,0.365991,0.307092,0.337661,0.322865,0.269189,0.304872,0.289541,0.238028,0.278685,0.288795,0.235259,0.276393,0.302415,0.247488,0.286597,0.314656,0.259747,0.299265,0.404125,0.34448,0.36748,0.36749,0.315054,0.342771,0.320594,0.273759,0.30778,0.273602,0.232421,0.271302,0.268103,0.226608,0.265163,0.280753,0.238142,0.275199,0.296801,0.254253,0.290834,0.383128,0.330055,0.35529,0.354015,0.307189,0.335071,0.31705,0.275531,0.307959,0.284676,0.247799,0.283497,0.277764,0.240998,0.27824,0.286543,0.249421,0.285534,0.310178,0.273986,0.307095,cluster3
0.366007,0.294128,0.316151,0.368638,0.291788,0.317783,0.380091,0.296571,0.323632,0.405451,0.321604,0.346405,0.438494,0.360242,0.384897,0.428661,0.350792,0.373632,0.398706,0.322426,0.343737,0.386081,0.314811,0.332284,0.383094,0.307613,0.330074,0.386156,0.306848,0.331494,0.393075,0.314431,0.339134,0.404239,0.329519,0.35535,0.39675,0.324358,0.349776,0.377802,0.306324,0.330912,0.425085,0.353495,0.366137,0.410155,0.337383,0.353481,0.398007,0.32564,0.345303,0.384687,0.314297,0.338818,0.371091,0.3025,0.331697,0.356333,0.291933,0.323408,0.344005,0.281082,0.311601,0.455124,0.381707,0.391109,0.440343,0.367116,0.37971,0.417295,0.346534,0.362827,0.386123,0.319788,0.342665,0.354622,0.292792,0.32217,0.329514,0.270902,0.303919,0.313919,0.256943,0.290278,0.471986,0.398287,0.406893,0.461814,0.38875,0.400387,0.433175,0.363522,0.379538,0.388896,0.32581,0.348052,0.35101,0.29381,0.322179,0.31927,0.264767,0.296769,0.298451,0.250389,0.284319,0.473985,0.40456,0.410995,0.466456,0.397093,0.40863,0.434713,0.368756,0.38558,0.38908,0.331251,0.354133,0.350125,0.300041,0.327291,0.311109,0.266235,0.296252,0.28242,0.246622,0.280546,0.460956,0.397911,0.407857,0.460437,0.397116,0.409515,0.430365,0.368542,0.387362,0.386762,0.332755,0.356469,0.349886,0.303873,0.331423,0.3079,0.271607,0.301924,0.34261,0.313625,0.347908,cluster3
0.427712,0.328397,0.349785,0.411191,0.303768,0.333071,0.418916,0.302391,0.335662,0.418878,0.299718,0.335455,0.414382,0.294754,0.332675,0.418338,0.300808,0.337435,0.437383,0.319666,0.353652,0.437354,0.337337,0.355547,0.420712,0.316438,0.342271,0.419827,0.307039,0.340198,0.418919,0.303193,0.340055,0.409751,0.292913,0.332208,0.416326,0.300623,0.337941,0.423113,0.310229,0.344104,0.47708,0.378943,0.401211,0.450104,0.349026,0.369895,0.436312,0.328555,0.356681,0.416286,0.309698,0.346254,0.39319,0.289715,0.330467,0.395181,0.292679,0.332765,0.387951,0.289013,0.323948,0.512339,0.414571,0.43322,0.4835,0.385486,0.409191,0.456379,0.353668,0.376848,0.418981,0.319277,0.353422,0.383914,0.28975,0.329863,0.37587,0.282543,0.323474,0.340145,0.25586,0.291716,0.551945,0.452581,0.466057,0.5188,0.421649,0.441116,0.477751,0.381425,0.40428,0.420917,0.328549,0.357807,0.370208,0.284421,0.323279,0.355005,0.270961,0.31213,0.288746,0.221434,0.258069,0.54861,0.454205,0.465832,0.521424,0.429186,0.443334,0.482364,0.394989,0.416942,0.420402,0.335659,0.361126,0.361548,0.282585,0.320093,0.336413,0.262697,0.304148,0.254592,0.202689,0.238077,0.526169,0.438511,0.452696,0.500145,0.415311,0.430698,0.4709,0.391427,0.410668,0.415847,0.339302,0.364923,0.354824,0.283613,0.318213,0.324045,0.259562,0.29925,0.235927,0.195692,0.229201,cluster3
0.282822,0.26024,0.315476,0.264941,0.236865,0.293806,0.263741,0.234349,0.291196,0.269024,0.238055,0.296881,0.269731,0.238389,0.301697,0.270579,0.237484,0.299304,0.267191,0.233529,0.295945,0.298857,0.256774,0.291472,0.272044,0.225775,0.26056,0.259708,0.212801,0.249984,0.270024,0.224617,0.2663,0.279258,0.232938,0.280229,0.306704,0.258862,0.313145,0.307519,0.263069,0.320482,0.504637,0.445472,0.460618,0.547413,0.486625,0.503929,0.550581,0.489427,0.508945,0.511203,0.451119,0.4738,0.432196,0.370341,0.399163,0.337613,0.277809,0.312382,0.367516,0.309881,0.350441,0.652683,0.578613,0.58054,0.590449,0.518659,0.525077,0.521353,0.448699,0.459349,0.56337,0.489445,0.503343,0.568211,0.4942,0.512657,0.467706,0.394574,0.420889,0.377067,0.30719,0.336445,0.60897,0.531035,0.528957,0.493938,0.421973,0.422651,0.457749,0.387512,0.398311,0.457576,0.382545,0.393914,0.516181,0.440359,0.459015,0.523473,0.447107,0.472423,0.372981,0.302169,0.333804,0.68886,0.612276,0.605617,0.592869,0.520201,0.515794,0.513006,0.442511,0.443011,0.440143,0.366618,0.375241,0.370879,0.297035,0.313293,0.361719,0.286746,0.312484,0.376186,0.303214,0.336316,0.714765,0.640163,0.631896,0.726208,0.654262,0.646463,0.692815,0.623714,0.619097,0.596834,0.523684,0.525584,0.440846,0.366052,0.377063,0.391712,0.314698,0.340733,0.391062,0.31592,0.348895,cluster3
0.156424,0.166779,0.229573,0.138272,0.149671,0.213912,0.135353,0.148006,0.211505,0.144407,0.156947,0.223774,0.155861,0.168949,0.239249,0.153848,0.166673,0.236934,0.150344,0.164828,0.233668,0.29615,0.292767,0.341302,0.229124,0.22612,0.27734,0.21447,0.212116,0.269192,0.217256,0.216185,0.279469,0.211745,0.212158,0.276413,0.203091,0.203725,0.267349,0.202941,0.205045,0.267436,0.578821,0.563129,0.594812,0.521936,0.505063,0.539076,0.395352,0.376727,0.415138,0.329492,0.309575,0.354368,0.314047,0.29645,0.348706,0.304551,0.28478,0.337728,0.29656,0.279773,0.333451,0.509414,0.479594,0.50123,0.577177,0.545936,0.568965,0.556764,0.526029,0.552225,0.416433,0.385417,0.41577,0.358238,0.323983,0.363714,0.346921,0.309917,0.353196,0.315753,0.285413,0.333247,0.497879,0.459182,0.479471,0.528129,0.488563,0.508218,0.582625,0.544419,0.563701,0.457012,0.417798,0.441106,0.370097,0.326002,0.358395,0.351743,0.303156,0.33868,0.338179,0.294998,0.332684,0.515515,0.471652,0.487413,0.575425,0.531497,0.547889,0.59492,0.551372,0.567856,0.464298,0.417868,0.437642,0.40057,0.348183,0.374841,0.415387,0.357427,0.385619,0.389361,0.337001,0.368347,0.619121,0.573326,0.580326,0.636835,0.591053,0.602282,0.55226,0.50632,0.522964,0.43861,0.387418,0.407126,0.411901,0.35344,0.378399,0.448349,0.381518,0.406251,0.382465,0.319135,0.34581,cluster3
0.199835,0.198822,0.249536,0.313739,0.314742,0.362108,0.262536,0.262605,0.310619,0.193372,0.193348,0.241919,0.218039,0.21457,0.266029,0.215291,0.208605,0.253397,0.314409,0.306046,0.349301,0.2164,0.206706,0.250517,0.318937,0.309518,0.351001,0.282116,0.271539,0.31078,0.180978,0.172026,0.214364,0.187238,0.177383,0.218889,0.198865,0.189974,0.232415,0.203275,0.192575,0.233427,0.31076,0.270652,0.29524,0.34636,0.305231,0.320151,0.46252,0.423985,0.431746,0.464415,0.429068,0.437875,0.416962,0.383676,0.395949,0.350314,0.320113,0.336526,0.260688,0.233078,0.252426,0.296,0.252713,0.271977,0.407237,0.364496,0.370938,0.570137,0.528835,0.529628,0.630746,0.588563,0.587706,0.60745,0.564948,0.56554,0.655732,0.615306,0.617556,0.636587,0.598798,0.603275,0.291408,0.254263,0.268895,0.492647,0.452396,0.456468,0.508069,0.467939,0.472643,0.380849,0.338744,0.344034,0.299591,0.2564,0.266792,0.355618,0.314071,0.318508,0.615766,0.575755,0.577864,0.317554,0.283795,0.292535,0.599938,0.564357,0.564593,0.493691,0.457495,0.459798,0.323821,0.287505,0.299372,0.294756,0.257898,0.27859,0.245952,0.209131,0.22157,0.404647,0.368343,0.374391,0.290882,0.260917,0.272161,0.559334,0.527439,0.528342,0.618142,0.585645,0.585841,0.428952,0.394745,0.398755,0.34122,0.305768,0.313008,0.298234,0.263526,0.273672,0.408404,0.373935,0.380806,cluster3
0.152818,0.175051,0.256123,0.142989,0.162981,0.243164,0.161286,0.172306,0.248458,0.232382,0.222179,0.282624,0.275029,0.24956,0.301184,0.283309,0.255142,0.307933,0.300259,0.266743,0.317836,0.190942,0.206138,0.281591,0.182136,0.193178,0.269131,0.20005,0.201213,0.271481,0.276841,0.253886,0.306641,0.31421,0.276786,0.323641,0.322947,0.282395,0.331815,0.335919,0.291211,0.338265,0.224771,0.236397,0.309621,0.215018,0.219505,0.292636,0.235238,0.225753,0.291245,0.31556,0.279204,0.327,0.34839,0.298322,0.340908,0.357153,0.302583,0.34646,0.363778,0.308652,0.352169,0.229353,0.237123,0.307477,0.224597,0.223172,0.29283,0.249438,0.234505,0.296429,0.335044,0.291007,0.334377,0.362602,0.30567,0.345478,0.369694,0.309341,0.349928,0.375945,0.315562,0.35714,0.234527,0.238915,0.309114,0.231592,0.225956,0.292876,0.262382,0.241018,0.299245,0.349127,0.298586,0.339244,0.371893,0.310731,0.348104,0.379328,0.315948,0.352722,0.382104,0.319544,0.359863,0.245896,0.243314,0.308376,0.242032,0.231461,0.293976,0.270814,0.245475,0.300148,0.358924,0.305634,0.343314,0.381315,0.31809,0.352515,0.385197,0.321467,0.357457,0.384264,0.321218,0.362445,0.249745,0.242784,0.306901,0.25419,0.237788,0.29789,0.293789,0.260162,0.308412,0.372873,0.315559,0.350581,0.388114,0.322708,0.357719,0.385395,0.320268,0.358404,0.383433,0.318878,0.360274,cluster1
0.101745,0.110595,0.198757,0.172006,0.172027,0.240496,0.253658,0.250415,0.28928,0.278941,0.276867,0.309344,0.281583,0.281289,0.31472,0.278787,0.277481,0.311597,0.278436,0.279634,0.314079,0.103566,0.112269,0.199997,0.177615,0.177858,0.243958,0.256881,0.253901,0.290929,0.279,0.277795,0.310239,0.282328,0.285825,0.312953,0.280466,0.285423,0.307999,0.280757,0.287889,0.310531,0.105959,0.114297,0.201687,0.183506,0.183622,0.247149,0.260124,0.257316,0.292768,0.279842,0.279275,0.311256,0.284251,0.291598,0.311182,0.285804,0.299132,0.305355,0.28776,0.30441,0.307744,0.108976,0.117035,0.203318,0.189916,0.190219,0.25097,0.263434,0.260956,0.294372,0.281033,0.280757,0.312191,0.286445,0.29737,0.30933,0.291222,0.312518,0.30249,0.294889,0.320543,0.30514,0.11295,0.120481,0.205699,0.196438,0.196673,0.254774,0.266451,0.264057,0.295923,0.282962,0.283582,0.314598,0.289004,0.303137,0.30803,0.296981,0.325766,0.300468,0.302435,0.336682,0.303551,0.117191,0.12366,0.208321,0.20281,0.202988,0.258494,0.268746,0.26638,0.297218,0.284026,0.285351,0.315733,0.290795,0.308169,0.306124,0.302496,0.338651,0.298742,0.309918,0.352554,0.302472,0.120696,0.126111,0.209393,0.20853,0.208265,0.260949,0.270267,0.267956,0.29771,0.284476,0.286148,0.316155,0.292094,0.312578,0.304113,0.307125,0.350268,0.296719,0.316314,0.367102,0.301187,cluster1
0.157624,0.189053,0.28598,0.147191,0.17993,0.277559,0.13291,0.162996,0.260597,0.118931,0.145921,0.243819,0.116923,0.144593,0.240129,0.117527,0.146325,0.241495,0.125989,0.153228,0.245673,0.207492,0.244508,0.3453,0.187003,0.223151,0.324173,0.157015,0.189532,0.289591,0.140284,0.168267,0.266725,0.141204,0.170673,0.267333,0.147946,0.179459,0.275144,0.146788,0.175701,0.267743,0.254271,0.296624,0.400804,0.221306,0.262263,0.366386,0.181369,0.216259,0.319058,0.158557,0.18826,0.290291,0.166925,0.198467,0.297043,0.180161,0.214256,0.310983,0.176216,0.208901,0.300072,0.295721,0.343353,0.449164,0.253589,0.296402,0.400124,0.205366,0.243025,0.347489,0.179081,0.21113,0.314267,0.188113,0.221715,0.322411,0.194355,0.229934,0.328674,0.1903,0.226014,0.317264,0.310181,0.359668,0.466219,0.270818,0.316547,0.420115,0.222704,0.260921,0.36477,0.189521,0.221849,0.326395,0.19781,0.232102,0.336183,0.191032,0.227297,0.326657,0.185313,0.221234,0.312822,0.289084,0.337145,0.444929,0.254395,0.300211,0.403672,0.211682,0.249833,0.351421,0.183219,0.214553,0.319638,0.188601,0.222352,0.326511,0.18083,0.216815,0.316114,0.165035,0.199454,0.290643,0.235829,0.280643,0.386237,0.23444,0.279524,0.38374,0.200198,0.238999,0.340106,0.169377,0.20173,0.30481,0.170224,0.203654,0.305866,0.162774,0.200386,0.297529,0.152063,0.186726,0.27758,cluster1
0.216287,0.228083,0.290755,0.178624,0.191509,0.254354,0.26852,0.283263,0.344618,0.309792,0.325277,0.386116,0.19918,0.215217,0.27987,0.157985,0.175904,0.24604,0.186115,0.204246,0.275686,0.140121,0.154816,0.218974,0.166496,0.181585,0.254016,0.148987,0.163437,0.231395,0.211357,0.226638,0.293382,0.239049,0.254486,0.321857,0.153392,0.169903,0.240772,0.176534,0.194669,0.270242,0.207079,0.227923,0.290865,0.202941,0.225182,0.293496,0.178879,0.200336,0.272343,0.186946,0.20893,0.28391,0.197583,0.21998,0.29303,0.224126,0.246828,0.319847,0.229557,0.249812,0.326245,0.355612,0.374754,0.422492,0.342128,0.363398,0.412374,0.262402,0.283902,0.335536,0.161939,0.184024,0.241405,0.18933,0.212631,0.283761,0.229851,0.253408,0.331247,0.252249,0.274749,0.351255,0.531996,0.552232,0.599609,0.641865,0.664067,0.710529,0.69561,0.718379,0.764873,0.523789,0.547332,0.598848,0.246337,0.269567,0.329847,0.19865,0.22156,0.296086,0.244498,0.266525,0.343105,0.169807,0.192359,0.251309,0.177565,0.199825,0.253044,0.352305,0.375561,0.426396,0.448006,0.471588,0.522959,0.280318,0.303187,0.361964,0.172948,0.194721,0.265646,0.192414,0.211488,0.286872,0.172865,0.197107,0.266411,0.199794,0.224134,0.297301,0.236726,0.260725,0.326387,0.335401,0.360833,0.426179,0.319115,0.343776,0.411012,0.186244,0.208771,0.281747,0.196073,0.216753,0.293141,cluster1
0.368408,0.382127,0.53668,0.390698,0.409748,0.573202,0.400675,0.423184,0.585118,0.394288,0.415364,0.568538,0.382852,0.404189,0.559459,0.362123,0.379825,0.528214,0.335945,0.349219,0.481667,0.307844,0.319031,0.440937,0.337274,0.354799,0.490944,0.34436,0.364673,0.500696,0.342711,0.364633,0.500624,0.325358,0.34577,0.472687,0.303721,0.319347,0.429939,0.28456,0.295387,0.39199,0.186352,0.194206,0.259388,0.189882,0.200391,0.260027,0.192833,0.205419,0.266947,0.192348,0.205237,0.267894,0.197841,0.2108,0.2753,0.208799,0.219246,0.283665,0.215658,0.223995,0.288011,0.137005,0.151103,0.21343,0.143052,0.157157,0.221483,0.144967,0.159353,0.224548,0.143555,0.157781,0.224175,0.143953,0.158059,0.225016,0.149477,0.164297,0.230303,0.153361,0.168177,0.23394,0.120951,0.141036,0.204184,0.122674,0.143501,0.207832,0.124545,0.146181,0.211761,0.123008,0.143731,0.209404,0.121648,0.141853,0.207519,0.123405,0.143202,0.20866,0.126711,0.14653,0.212283,0.119082,0.142551,0.203088,0.117305,0.140416,0.203602,0.116775,0.140054,0.205114,0.116979,0.137857,0.204763,0.116573,0.136676,0.20391,0.117889,0.138195,0.204698,0.119963,0.141897,0.207487,0.125651,0.151892,0.210941,0.122035,0.148849,0.209683,0.118492,0.145357,0.207294,0.117084,0.141809,0.206116,0.116569,0.139037,0.202926,0.118171,0.140177,0.203337,0.121637,0.143997,0.205843,cluster1
0.373312,0.369199,0.424938,0.391413,0.382937,0.435785,0.409882,0.396945,0.447583,0.423007,0.406541,0.454374,0.433095,0.413356,0.458707,0.446718,0.423813,0.465929,0.459774,0.434404,0.473295,0.26933,0.278511,0.347778,0.28135,0.28822,0.355085,0.300062,0.303772,0.367357,0.315008,0.315092,0.376872,0.331013,0.327285,0.385355,0.345409,0.337204,0.391885,0.362724,0.35133,0.402314,0.217308,0.234816,0.309097,0.221269,0.238532,0.31298,0.227141,0.244032,0.318025,0.237062,0.252991,0.324574,0.250698,0.264096,0.33335,0.267414,0.277201,0.341969,0.290435,0.29639,0.355645,0.203363,0.22443,0.301048,0.206934,0.22709,0.303885,0.208956,0.228549,0.306248,0.212974,0.231755,0.309706,0.218283,0.235901,0.313925,0.227488,0.243801,0.320512,0.247431,0.259227,0.330366,0.197829,0.221056,0.301186,0.199146,0.222026,0.302565,0.201133,0.223917,0.303112,0.20239,0.225397,0.30475,0.20499,0.227052,0.307476,0.207354,0.227991,0.310089,0.215887,0.234324,0.316211,0.183938,0.211475,0.29236,0.188224,0.215379,0.295878,0.191074,0.217296,0.29726,0.192364,0.21815,0.298154,0.192214,0.217873,0.297557,0.19349,0.218789,0.299927,0.196209,0.220268,0.302351,0.167908,0.197728,0.278312,0.171071,0.200832,0.282871,0.172764,0.20214,0.283936,0.174638,0.204069,0.284965,0.175943,0.204756,0.285148,0.1768,0.205355,0.28566,0.18055,0.208342,0.290332,cluster1
0.362733,0.312567,0.342524,0.356362,0.307438,0.335888,0.342508,0.293682,0.319607,0.336628,0.288744,0.313098,0.340226,0.290694,0.313318,0.346457,0.295402,0.318792,0.358244,0.304022,0.328437,0.321329,0.285919,0.32083,0.321616,0.285884,0.320919,0.331976,0.294916,0.32591,0.336934,0.298196,0.325227,0.34088,0.300953,0.323935,0.34685,0.304127,0.327352,0.36595,0.31922,0.342899,0.262319,0.238202,0.276871,0.27033,0.24614,0.28334,0.288204,0.263423,0.296985,0.311313,0.284711,0.31184,0.323784,0.293766,0.319094,0.343219,0.309189,0.335895,0.373966,0.33321,0.35548,0.204756,0.192338,0.23641,0.214575,0.201732,0.241016,0.231963,0.218009,0.252605,0.253246,0.237221,0.267272,0.268443,0.249292,0.277599,0.300629,0.274689,0.301361,0.34538,0.31133,0.333834,0.174438,0.174915,0.225583,0.178505,0.177921,0.222953,0.188044,0.185099,0.22618,0.202958,0.196929,0.233924,0.218838,0.208308,0.240432,0.243392,0.225269,0.25652,0.282652,0.257669,0.285471,0.164875,0.172734,0.225502,0.166081,0.174029,0.223498,0.173101,0.178598,0.224781,0.18352,0.185061,0.226785,0.194608,0.191655,0.229942,0.216455,0.205718,0.240833,0.250959,0.233162,0.266847,0.185584,0.187775,0.233381,0.189264,0.190296,0.2343,0.19477,0.194458,0.234644,0.202644,0.199954,0.237275,0.215375,0.206594,0.243184,0.23002,0.217446,0.250549,0.260679,0.245341,0.27735,cluster1
0.496877,0.465556,0.47398,0.486361,0.459881,0.464668,0.473445,0.450922,0.453332,0.467014,0.447161,0.447907,0.460393,0.443182,0.441105,0.461531,0.445561,0.441253,0.466536,0.451229,0.445365,0.555374,0.51268,0.527291,0.55139,0.51107,0.52467,0.54497,0.506755,0.51988,0.5391,0.503674,0.515523,0.529847,0.497593,0.50688,0.518529,0.490068,0.496251,0.509582,0.484456,0.487842,0.582135,0.540385,0.554801,0.583037,0.54158,0.556011,0.580149,0.538492,0.553401,0.576628,0.535393,0.550579,0.572572,0.532808,0.547046,0.567134,0.529504,0.542531,0.559096,0.524341,0.535986,0.579723,0.538828,0.554065,0.579366,0.538817,0.55483,0.5762,0.535258,0.551946,0.574573,0.533781,0.550189,0.574268,0.534009,0.550137,0.574981,0.535344,0.551136,0.574875,0.535987,0.551785,0.575937,0.536849,0.553928,0.575882,0.537036,0.554619,0.574367,0.535709,0.553707,0.573001,0.534481,0.552828,0.572787,0.534125,0.552492,0.573456,0.534883,0.552874,0.573372,0.535032,0.553421,0.574605,0.536017,0.55445,0.574535,0.536104,0.554128,0.574339,0.536154,0.553932,0.574559,0.536774,0.554455,0.575502,0.537967,0.555264,0.576766,0.539458,0.556469,0.576415,0.539682,0.557187,0.570687,0.532193,0.551987,0.570696,0.532447,0.552035,0.570473,0.532572,0.552024,0.572389,0.534492,0.553324,0.574535,0.537378,0.555528,0.576855,0.540383,0.557777,0.577545,0.541968,0.558966,cluster2
